elev_bin, 6,1,Elev
LARGE_FIRE, 2,2,Z
:no-frequency
:data
400372746	2018	1.50	B	21	52	43	21	52	52	21	43	52	21	43	52	21	43	52	21	43	52	21	43	43	31	North_Central_California_Footh	B	Summer	low	0
400732982	2020	24892.00	G	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	midhigh	1
400158863	2017	0.01	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Spring	mid	0
300306236	2015	16.00	C	23	22	23	23	22	23	23	22	23	23	22	21	23	22	71	23	21	71	71	71	71	31	North_Central_California_Footh	B	Fall	low	1
400313629	2018	0.10	A	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400058637	2016	0.50	B	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	5	Columbia_Plateau	B	Spring	midlow	0
400058606	2016	1.00	B	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Spring	low	0
400026421	2016	100.00	D	22	71	71	23	71	71	23	71	71	23	71	71	23	71	71	23	71	71	23	71	71	5	Columbia_Plateau	B	Summer	low	1
400622378	2020	74800.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	1
400012459	2017	12.00	C	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	midhigh	1
400527946	2019	0.08	A	52	52	82	52	82	82	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400029900	2017	4.00	B	71	82	22	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400026438	2016	31848.00	G	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	midlow	1
400512657	2019	15.00	C	71	71	71	71	71	71	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	1
400732951	2019	600.00	E	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	31	North_Central_California_Footh	B	Summer	midlow	1
400324323	2018	103.00	D	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Spring	low	1
400600949	2020	1.00	B	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	0
400585983	2020	0.17	A	24	24	23	24	24	23	24	24	23	24	24	23	24	24	23	24	24	23	24	24	23	31	North_Central_California_Footh	B	Spring	low	0
400016511	2017	176.00	D	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400500584	2019	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
400301841	2018	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
400633341	2020	10.00	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400313576	2018	0.20	A	22	82	82	22	82	82	22	82	82	22	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Winter	midlow	0
400513464	2019	13.50	C	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	5	Columbia_Plateau	B	Summer	low	1
400029963	2017	0.10	A	71	71	71	71	71	71	71	71	71	52	71	52	52	71	71	52	71	71	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400380035	2018	0.08	A	22	52	71	22	52	71	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	31	North_Central_California_Footh	B	Summer	low	0
300217984	2015	0.70	B	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	5	Columbia_Plateau	B	Spring	mid	0
400158900	2017	0.02	A	23	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Summer	low	0
300306865	2015	0.01	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	0
300306048	2015	0.01	A	23	23	23	23	23	23	23	23	23	23	23	23	23	23	21	23	23	21	23	23	21	31	North_Central_California_Footh	B	Summer	low	0
400356711	2018	35.00	C	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	31	North_Central_California_Footh	B	Summer	midlow	1
400577184	2020	0.10	A	81	71	81	81	71	71	81	71	71	81	71	71	81	81	81	81	81	81	81	81	81	5	Columbia_Plateau	B	Summer	mid	0
400604703	2020	12.00	C	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Winter	low	1
400060492	2016	0.02	A	81	81	82	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	82	82	82	5	Columbia_Plateau	B	Summer	low	0
400029664	2016	1294.60	F	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	82	22	82	82	5	Columbia_Plateau	B	Summer	midlow	1
400015798	2016	1547.00	F	23	52	52	23	52	52	23	52	52	23	52	52	23	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	mid	1
400345670	2018	91.00	C	71	71	52	71	71	71	71	71	71	71	71	71	71	71	71	81	71	71	81	81	71	5	Columbia_Plateau	B	Spring	mid	1
400029921	2017	0.50	B	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400026560	2017	5075.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	1
400371911	2018	1.12	B	21	71	52	21	71	52	21	71	52	21	71	52	21	52	52	21	52	52	21	52	52	31	North_Central_California_Footh	B	Summer	low	0
300316156	2015	250.00	D	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	midlow	1
300272598	2015	6.50	B	52	42	52	52	42	52	52	42	52	52	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
300263349	2015	0.10	A	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	5	Columbia_Plateau	B	Spring	mid	0
300235628	2015	0.10	A	52	52	52	52	52	52	52	52	52	52	52	42	52	52	42	52	42	42	52	42	42	5	Columbia_Plateau	B	Fall	midhigh	0
400345810	2018	3.90	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Spring	mid	0
400369764	2018	0.30	B	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
400389835	2018	1877.00	F	22	22	22	22	22	22	22	82	22	22	82	52	22	82	82	22	82	82	22	82	82	5	Columbia_Plateau	B	Summer	low	1
400029902	2017	49.80	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	low	1
400029806	2016	61.00	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	midlow	1
400313514	2018	1104.60	F	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	midlow	1
300238791	2015	1.00	B	22	42	21	22	42	42	22	42	42	42	42	42	42	42	42	42	81	42	42	81	42	5	Columbia_Plateau	B	Winter	mid	0
400604821	2020	10.10	C	21	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400631184	2020	61.00	C	52	52	52	71	71	71	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Fall	mid	1
400154272	2017	0.20	A	42	52	52	42	52	52	42	52	52	42	52	52	42	52	52	42	52	71	42	52	71	31	North_Central_California_Footh	B	Spring	midlow	0
400029693	2016	12.20	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Fall	midlow	1
400597283	2020	727.00	E	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Summer	low	1
400511478	2019	10.00	C	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	1
400374025	2018	60.50	C	52	52	52	52	52	52	82	82	71	82	82	71	82	82	71	82	82	71	82	82	71	5	Columbia_Plateau	B	Fall	midlow	1
300203323	2015	0.25	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	midhigh	0
400586064	2020	86.00	C	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	31	North_Central_California_Footh	B	Fall	midlow	1
400015988	2017	51624.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	midlow	1
400314144	2018	22316.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	low	1
400383217	2018	135.00	D	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
300217249	2015	1.00	B	90	52	71	90	52	71	90	52	71	90	52	71	90	52	71	52	52	71	52	52	71	5	Columbia_Plateau	B	Spring	midlow	0
400029706	2017	10408.70	G	71	71	71	71	71	71	71	71	71	52	71	71	71	71	52	52	71	52	52	71	52	5	Columbia_Plateau	B	Summer	mid	1
400538713	2019	156.00	D	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Summer	low	1
400312216	2018	40.00	C	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	5	Columbia_Plateau	B	Summer	midhigh	1
300340960	2015	0.21	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Spring	low	0
400600990	2020	1.00	B	22	22	82	22	22	82	22	22	82	22	22	82	22	22	82	22	22	82	22	22	82	31	North_Central_California_Footh	B	Summer	low	0
400630490	2020	0.10	A	21	71	71	21	71	71	21	71	71	21	71	71	21	71	52	21	71	52	21	71	52	5	Columbia_Plateau	B	Summer	midlow	0
400732910	2019	703.00	E	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	midlow	1
400092786	2016	363.00	E	52	71	71	52	71	71	52	71	71	52	52	71	52	52	71	22	52	71	22	52	71	5	Columbia_Plateau	B	Summer	mid	1
400630102	2020	5500.00	G	21	71	71	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Fall	midlow	1
300202941	2015	12.00	C	42	71	52	42	71	52	42	71	52	42	71	52	42	71	52	52	71	71	52	71	71	5	Columbia_Plateau	B	Spring	mid	1
400564912	2019	0.10	A	71	71	71	71	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Spring	low	0
400029817	2016	10.00	C	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	21	21	22	22	21	5	Columbia_Plateau	B	Summer	low	1
300217369	2015	1.00	B	22	82	82	22	82	82	22	82	82	22	82	82	22	82	82	22	82	82	22	82	82	5	Columbia_Plateau	B	Summer	low	0
400580834	2020	0.10	A	42	42	42	42	42	42	42	42	42	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Spring	mid	0
400387813	2018	0.05	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	71	52	52	71	52	52	31	North_Central_California_Footh	B	Summer	midlow	0
400525075	2019	0.01	A	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Spring	low	0
400524809	2019	0.10	A	21	21	21	21	21	21	21	21	21	21	21	81	21	21	81	21	21	81	21	21	81	5	Columbia_Plateau	B	Spring	low	0
400554593	2019	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
400591726	2020	2.00	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Fall	mid	0
400158235	2017	500.00	E	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	midlow	1
400569452	2020	33.00	C	52	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	42	5	Columbia_Plateau	B	Summer	midlow	1
400604653	2020	0.25	A	22	71	71	22	71	71	22	71	71	22	71	71	21	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Winter	low	0
300218124	2015	14235.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	low	1
400332061	2018	0.01	A	71	71	71	52	52	52	52	52	52	52	52	52	52	52	52	52	71	52	52	52	52	31	North_Central_California_Footh	B	Spring	midlow	0
400313673	2018	609.00	E	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	1
400383302	2018	41.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	1
400050069	2016	15.10	C	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	5	Columbia_Plateau	B	Summer	midlow	1
400326207	2018	13.00	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400608557	2020	25.00	C	21	42	71	21	42	71	21	42	42	21	42	42	21	42	42	21	42	42	21	42	42	31	North_Central_California_Footh	B	Fall	low	1
400524847	2019	0.30	B	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	5	Columbia_Plateau	B	Summer	mid	0
400246412	2016	1000.00	F	23	82	82	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Spring	midlow	1
400512714	2019	0.10	A	22	52	52	22	52	52	22	52	52	22	52	52	24	23	52	24	23	52	24	23	52	5	Columbia_Plateau	B	Summer	midlow	0
400104095	2016	0.01	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	midlow	0
400099315	2016	0.01	A	21	42	42	21	42	42	21	42	42	21	42	42	21	42	21	21	42	21	21	42	42	31	North_Central_California_Footh	B	Summer	mid	0
400367668	2018	2.00	B	22	22	71	22	22	71	22	22	71	22	22	71	22	22	71	22	22	71	22	22	71	5	Columbia_Plateau	B	Spring	low	0
300323687	2015	2.00	B	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	52	31	North_Central_California_Footh	B	Summer	midlow	0
400370314	2018	7614.00	G	71	71	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	5	Columbia_Plateau	B	Summer	mid	1
400512705	2019	12.50	C	95	95	95	81	95	81	81	95	81	81	95	81	81	95	95	82	95	95	82	95	95	5	Columbia_Plateau	B	Summer	midlow	1
400596060	2020	0.10	A	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Fall	midlow	0
400313549	2018	2610.00	F	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Fall	midlow	1
400386463	2018	0.25	A	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	31	North_Central_California_Footh	B	Fall	low	0
400242169	2016	441.00	E	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	71	31	North_Central_California_Footh	B	Summer	midlow	1
400015987	2017	56556.00	G	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Fall	midlow	1
400514660	2019	0.05	A	81	52	52	81	52	52	81	52	52	81	52	52	81	52	52	81	52	52	81	52	52	5	Columbia_Plateau	B	Fall	mid	0
400373718	2018	77.00	C	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Fall	low	1
400029805	2016	0.50	B	82	52	52	95	52	52	95	52	52	95	52	52	95	52	52	95	52	52	95	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400038451	2016	0.20	A	22	81	52	22	81	52	22	81	52	22	81	52	22	81	52	21	81	52	21	81	52	5	Columbia_Plateau	B	Fall	mid	0
400313683	2018	34.60	C	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	midhigh	1
400512718	2019	0.50	B	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400511518	2019	15.00	C	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	5	Columbia_Plateau	B	Summer	mid	1
400105068	2016	57.00	C	21	21	21	21	21	21	21	21	71	21	21	71	21	21	21	21	21	21	21	71	71	31	North_Central_California_Footh	B	Summer	low	1
400029793	2016	7.00	B	71	82	22	82	82	82	82	82	82	82	82	82	82	82	82	52	95	22	52	95	22	5	Columbia_Plateau	B	Summer	midlow	0
400570640	2020	16.00	C	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Fall	mid	1
400597393	2020	0.10	A	21	22	21	21	22	21	21	22	21	21	22	21	21	22	21	21	22	21	21	22	21	31	North_Central_California_Footh	B	Fall	low	0
400029763	2016	10.00	C	52	71	71	52	52	52	52	52	52	52	52	52	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Spring	midlow	1
400312294	2018	823.00	E	52	71	71	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	midhigh	1
300306514	2015	0.61	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	midlow	0
400148200	2017	37.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	1
400119106	2017	0.01	A	21	52	52	21	52	52	21	52	52	21	52	52	71	52	52	71	52	52	71	52	52	5	Columbia_Plateau	B	Summer	mid	0
400303105	2018	0.01	A	90	42	42	90	42	42	90	42	42	90	42	42	90	42	42	90	42	42	90	42	42	5	Columbia_Plateau	B	Summer	mid	0
400561041	2019	20.00	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	71	71	71	5	Columbia_Plateau	B	Summer	mid	1
400582112	2020	2.00	B	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Fall	midlow	0
300217397	2015	0.10	A	22	81	81	22	81	81	22	82	82	22	81	82	22	81	82	22	82	82	22	82	82	5	Columbia_Plateau	B	Summer	midlow	0
300217210	2015	812.10	E	82	82	52	82	82	52	82	82	52	82	82	52	82	82	52	82	82	52	82	82	52	5	Columbia_Plateau	B	Summer	mid	1
300310930	2015	40.00	C	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Summer	low	1
400315558	2018	0.10	A	52	52	52	52	52	42	52	52	42	52	52	42	52	52	42	52	52	42	52	52	42	5	Columbia_Plateau	B	Summer	midhigh	0
400102527	2016	14.00	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	mid	1
400541777	2019	1.00	B	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Spring	midlow	0
300328194	2015	0.01	A	42	42	42	42	52	42	42	52	42	42	52	52	42	52	52	42	52	52	42	52	52	31	North_Central_California_Footh	B	Summer	low	0
400307271	2018	1678.00	F	22	90	52	22	90	31	22	90	31	22	90	31	22	90	31	22	90	31	22	90	31	31	North_Central_California_Footh	B	Summer	low	1
300209151	2015	122.00	D	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	31	North_Central_California_Footh	B	Spring	midhigh	1
400557721	2019	0.10	A	52	81	11	52	81	11	52	81	11	52	71	11	52	52	11	52	52	11	52	52	11	5	Columbia_Plateau	B	Fall	midlow	0
400158862	2017	0.01	A	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Spring	low	0
300235412	2015	0.01	A	52	52	52	52	52	52	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Fall	high	0
400538266	2019	15.80	C	21	71	71	21	71	71	21	71	71	21	71	71	21	71	52	21	71	52	21	71	71	31	North_Central_California_Footh	B	Fall	low	1
400313670	2018	0.10	A	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	5	Columbia_Plateau	B	Summer	midlow	0
300215455	2015	20.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Spring	midlow	1
400030015	2017	5.00	B	22	71	71	22	71	52	22	71	52	22	71	52	22	71	52	22	71	71	22	71	71	5	Columbia_Plateau	B	Fall	midlow	0
400368278	2018	6.60	B	22	71	71	22	71	71	22	71	71	22	71	71	22	82	82	22	82	82	22	82	82	5	Columbia_Plateau	B	Spring	midlow	0
400073382	2016	1.00	B	22	22	23	22	22	23	22	22	23	22	22	23	22	22	23	22	22	22	22	22	22	5	Columbia_Plateau	B	Summer	low	0
400630438	2020	0.10	A	82	82	82	82	82	82	82	82	82	82	82	82	81	82	82	81	81	82	81	81	82	5	Columbia_Plateau	B	Summer	midlow	0
400147888	2017	604.00	E	22	71	81	22	52	81	21	52	81	21	52	81	21	52	81	21	52	81	21	52	81	5	Columbia_Plateau	B	Summer	mid	1
400029673	2016	0.90	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	0
400147704	2017	2806.00	F	22	81	52	22	81	81	22	81	81	22	81	81	22	81	81	22	81	81	22	81	81	5	Columbia_Plateau	B	Summer	midlow	1
300268818	2015	0.01	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Spring	low	0
400313516	2018	142.60	D	22	52	52	22	52	52	22	52	52	22	71	52	22	71	71	22	71	71	22	71	71	5	Columbia_Plateau	B	Summer	midlow	1
400029964	2017	5.00	B	82	22	82	82	22	82	82	22	82	82	22	82	82	22	82	82	22	82	82	22	82	5	Columbia_Plateau	B	Summer	low	0
400380023	2018	2162.00	F	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	1
400631381	2020	0.10	A	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	52	42	42	5	Columbia_Plateau	B	Fall	midhigh	0
400386448	2018	0.10	A	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Spring	low	0
400385986	2018	100.00	D	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	31	North_Central_California_Footh	B	Summer	mid	1
400507580	2019	17.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Fall	low	1
300270240	2015	1.00	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	0
400623774	2020	1944.10	F	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	North_Central_California_Footh	B	Summer	midlow	1
300217235	2015	1954.20	F	22	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	1
300217270	2015	25.00	C	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	1
400373993	2018	1.00	B	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Fall	low	0
400612190	2020	0.10	A	21	22	21	21	22	22	21	22	22	21	22	22	21	21	22	21	71	21	21	71	21	31	North_Central_California_Footh	B	Summer	midlow	0
400534965	2019	0.02	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Spring	low	0
400387839	2018	0.01	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Fall	low	0
400585978	2020	0.10	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	71	71	52	31	North_Central_California_Footh	B	Summer	midlow	0
400029924	2017	5.00	B	22	22	71	22	22	52	22	22	52	22	22	52	22	52	52	22	22	52	22	22	52	5	Columbia_Plateau	B	Summer	midlow	0
400367765	2018	1.00	B	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Spring	midlow	0
300308085	2015	0.12	A	21	71	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	31	North_Central_California_Footh	B	Fall	low	0
400029859	2016	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	mid	0
400026460	2016	0.10	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400133189	2017	0.01	A	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	31	North_Central_California_Footh	B	Spring	low	0
400369865	2018	0.14	A	71	42	42	71	42	42	71	42	42	71	71	42	71	71	42	71	71	42	71	71	42	5	Columbia_Plateau	B	Summer	mid	0
400631230	2020	0.50	B	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	5	Columbia_Plateau	B	Spring	mid	0
400378985	2018	0.35	B	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	0
400029789	2016	0.20	A	82	82	82	82	82	82	82	82	82	22	82	82	22	82	82	22	82	82	22	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400082804	2016	2.70	B	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	mid	0
400531129	2019	0.02	A	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	low	0
