name,level,h,information,aic,bic,daic,dbic,alpha,lr,df,pct_correct
IV:HNPZ,3,9.681831680478451,0.044846660063688544,-67.67391500710572,-258.01138740300775,67.67391500710572,258.01138740300775,0.9936708945876922,26.326084992894277,725594159.0,56.83962264150946
IV:JNPZ,3,9.65555281283261,0.07115974614524335,-84.22749068867051,-339.36069836828386,84.22749068867051,339.36069836828386,0.9819756129289845,41.77250931132948,725594175.0,60.141509433962284
IV:KNPZ,3,9.637468896511084,0.08926721003116382,-73.59796704990842,-328.73117472952174,73.59796704990842,328.73117472952174,0.8272411568012639,52.40203295009158,725594175.0,61.084905660377366
IV:LNPZ,3,9.67010893583205,0.05658466921803973,-60.783416891839735,-251.12088928774176,60.783416891839735,251.12088928774176,0.9356267771182413,33.216583108160265,725594159.0,58.01886792452833
IV:MNPZ,3,9.669054720921691,0.05764025685060253,-60.1637611651294,-250.50123356103143,60.1637611651294,250.50123356103143,0.9249427411927328,33.8362388348706,725594159.0,57.5471698113208
IV:ApJPZ,3,9.600801160046439,0.12598269256310154,11.954918099581988,-113.58681901260871,-11.954918099581988,113.58681901260871,0.0,73.95491809958199,725594143.0,67.68867924528304
IV:SxJPZ,3,9.679680228286669,0.04700091372049236,-34.40931548543053,-159.95105259762124,34.40931548543053,159.95105259762124,0.6426628333551331,27.590684514569467,725594143.0,58.96226415094342
IV:EdJPZ,3,9.636350892410341,0.09038666991576934,-40.9408167509473,-231.27828914684932,40.9408167509473,231.27828914684932,0.2517492165921872,53.0591832490527,725594159.0,59.66981132075474
IV:AgJPZ,3,9.633364530093274,0.09337692085727559,-39.18546640101311,-229.52293879691513,39.18546640101311,229.52293879691513,0.2021334494435295,54.81453359898689,725594159.0,63.20754716981134
IV:AJPZ,3,9.649992880563403,0.0767269181550474,-48.95942472139392,-239.29689711729594,48.95942472139392,239.29689711729594,0.5542339400519949,45.04057527860608,725594159.0,60.141509433962284
IV:BJPZ,3,9.656988188673997,0.06972250126152847,-85.07118854511171,-340.2043962247251,85.07118854511171,340.2043962247251,0.9859895180196905,40.92881145488829,725594175.0,58.72641509433964
IV:CJPZ,3,9.647841539270477,0.07888106076859043,-47.69489038482543,-238.03236278072745,47.69489038482543,238.03236278072745,0.5013049204854736,46.30510961517457,725594159.0,62.028301886792484
IV:DJPZ,3,9.666148378106385,0.06055038409475584,-58.455445382841106,-248.79291777874312,58.455445382841106,248.79291777874312,0.8894888154317544,35.544554617158894,725594159.0,60.14150943396229
IV:EJPZ,3,9.649133033458872,0.07758788489012178,-48.454016215801,-238.79148861170302,48.454016215801,238.79148861170302,0.5330252128682766,45.545983784199,725594159.0,61.55660377358494
IV:FJPZ,3,9.63636197428038,0.09037557361572332,-40.94733055014,-231.28480294604202,40.94733055014,231.28480294604202,0.2519467991635761,53.05266944986,725594159.0,62.028301886792484
IV:GJPZ,3,9.652944251190839,0.07377170446681297,-50.694207347750904,-241.03167974365292,50.694207347750904,241.03167974365292,0.6266643588162027,43.305792652249096,725594159.0,59.43396226415098
IV:HJPZ,3,9.6533323353788,0.07338311494376648,-50.92231889042859,-241.2597912863306,50.92231889042859,241.2597912863306,0.6360572166437561,43.07768110957141,725594159.0,61.084905660377395
IV:JKPZ,3,9.666516195694525,0.06018208756122649,-90.67164444494546,-345.8048521245588,90.67164444494546,345.8048521245588,0.9982239534570482,35.32835555505454,725594175.0,58.726415094339636
IV:JLPZ,3,9.656105645956053,0.07060619316259827,-52.55243981193832,-242.88991220784033,52.55243981193832,242.88991220784033,0.701419616519356,41.44756018806168,725594159.0,59.90566037735853
IV:JMPZ,3,9.65838686969553,0.0683219989790016,-53.89331759708982,-244.23078999299184,53.89331759708982,244.23078999299184,0.7519017023633094,40.10668240291018,725594159.0,60.84905660377362
IV:JNPZ,3,9.65555281283261,0.07115974614524335,-84.22749068867051,-339.36069836828386,84.22749068867051,339.36069836828386,0.9819756129289845,41.77250931132948,725594175.0,60.141509433962284
